,tagNames,tagIndexOfOccurrence,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd
0,2099,0,0.9997,0.8553714752197266,0.03333333333333333,0.5666666666666667,2022-08-24 10:32:22.663622,2022-08-24 10:32:23.196955
1,2099,1,0.9999,0.44563138484954834,2.7,3.2333333333333334,2022-08-24 10:32:25.330288,2022-08-24 10:32:25.863622
2,2099,2,0.9921181818181818,0.6776456887071783,8.566666666666666,15.5,2022-08-24 10:32:31.196955,2022-08-24 10:32:38.130288
3,2099,3,0.9867909090909092,0.7739138007164001,30.433333333333334,35.766666666666666,2022-08-24 10:32:53.063622,2022-08-24 10:32:58.396955
4,2099,4,0.9392176470588236,0.4541696274981779,41.63333333333333,50.166666666666664,2022-08-24 10:33:04.263622,2022-08-24 10:33:12.796955
5,2099,5,0.9408062500000002,0.33388185501098633,60.3,69.9,2022-08-24 10:33:22.930288,2022-08-24 10:33:32.530288
6,2099,6,0.9980409090909091,0.3662727339701219,72.03333333333333,85.36666666666666,2022-08-24 10:33:34.663622,2022-08-24 10:33:47.996955
7,2099,7,0.223,0.0,99.23333333333333,99.23333333333333,2022-08-24 10:34:01.863622,2022-08-24 10:34:01.863622
8,21,0,0.881,0.0,0.5666666666666667,0.5666666666666667,2022-08-24 10:32:23.196955,2022-08-24 10:32:23.196955
9,21,1,0.9343,0.0,19.766666666666666,19.766666666666666,2022-08-24 10:32:42.396955,2022-08-24 10:32:42.396955
10,21,2,0.9574,0.0,42.166666666666664,42.166666666666664,2022-08-24 10:33:04.796955,2022-08-24 10:33:04.796955
11,21,3,0.6092,0.0,96.03333333333333,96.03333333333333,2022-08-24 10:33:58.663622,2022-08-24 10:33:58.663622
12,21,4,0.3559,0.0,110.43333333333334,110.43333333333334,2022-08-24 10:34:13.063622,2022-08-24 10:34:13.063622
13,21,5,0.9808,0.0,116.3,116.3,2022-08-24 10:34:18.930288,2022-08-24 10:34:18.930288
14,21,6,0.2516,0.0,128.56666666666666,128.56666666666666,2022-08-24 10:34:31.196955,2022-08-24 10:34:31.196955
15,21,7,0.22805,0.0,131.23333333333332,131.76666666666665,2022-08-24 10:34:33.863622,2022-08-24 10:34:34.396955
16,21,8,0.45865,0.3852170407772064,134.43333333333334,134.96666666666667,2022-08-24 10:34:37.063622,2022-08-24 10:34:37.596955
17,21,9,0.5562,0.0,179.76666666666665,179.76666666666665,2022-08-24 10:35:22.396955,2022-08-24 10:35:22.396955
18,21,10,0.5577666666666666,0.0,187.23333333333332,189.36666666666667,2022-08-24 10:35:29.863622,2022-08-24 10:35:31.996955
19,21,11,0.6748,0.0,305.1,305.1,2022-08-24 10:37:27.730288,2022-08-24 10:37:27.730288
20,21,12,0.3535,0.0,318.96666666666664,318.96666666666664,2022-08-24 10:37:41.596955,2022-08-24 10:37:41.596955
21,209,0,0.9998454545454546,0.3576325611634688,1.6333333333333333,8.033333333333333,2022-08-24 10:32:24.263622,2022-08-24 10:32:30.663622
22,209,1,0.9891,0.0,16.03333333333333,16.03333333333333,2022-08-24 10:32:38.663622,2022-08-24 10:32:38.663622
23,209,2,0.9903000000000001,0.0,38.43333333333333,39.5,2022-08-24 10:33:01.063622,2022-08-24 10:33:02.130288
24,209,3,0.9688333333333333,0.0,50.7,52.833333333333336,2022-08-24 10:33:13.330288,2022-08-24 10:33:15.463622
25,209,4,0.9997,0.678654819726944,70.43333333333334,71.5,2022-08-24 10:33:33.063622,2022-08-24 10:33:34.130288
26,209,5,1.0,0.0,81.1,81.1,2022-08-24 10:33:43.730288,2022-08-24 10:33:43.730288
27,209,6,0.9952,0.0,96.56666666666666,96.56666666666666,2022-08-24 10:33:59.196955,2022-08-24 10:33:59.196955
28,209,7,0.9999,0.0,100.3,100.3,2022-08-24 10:34:02.930288,2022-08-24 10:34:02.930288
29,209,8,0.9979,0.0,108.83333333333333,108.83333333333333,2022-08-24 10:34:11.463622,2022-08-24 10:34:11.463622
